model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f1,auc_roc,test_loss,ga_mean,ga_std,ga_min,ga_max
blitz,1,0.001,True,0.5,23,128,0.1,128,True,True,0.0780399274047187,0.0780399274047187,0.5180722891566265,0.1356466876971609,0.6483474783446324,0.6654490232467651,0.06,0.24,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.02,0.14,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.08,0.27,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.02,0.14,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.02,0.14,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.06,0.24,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.1,0.3,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,25,128,0.1,128,True,True,0.07597535934291581,0.07597535934291581,0.4457831325301205,0.1298245614035088,0.6503396991965438,0.6628682613372803,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,21,128,0.1,128,True,True,0.05357142857142857,0.05357142857142857,0.5060240963855421,0.09688581314878891,0.5772113286580605,0.6815931797027588,0.02,0.14,0.0,1.0
blitz,1,0.001,True,1.0,21,128,0.1,128,True,True,0.05357142857142857,0.05357142857142857,0.5060240963855421,0.09688581314878891,0.5772113286580605,0.6815931797027588,0.0,0.0,0.0,0.0
blitz,1,0.001,True,1.0,21,128,0.1,128,True,True,0.05357142857142857,0.05357142857142857,0.5060240963855421,0.09688581314878891,0.5772113286580605,0.6815931797027588,0.02,0.14,0.0,1.0
blitz,1,0.001,True,1.0,21,128,0.1,128,True,True,0.05357142857142857,0.05357142857142857,0.5060240963855421,0.09688581314878891,0.5772113286580605,0.6815931797027588,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,21,128,0.1,128,True,True,0.05357142857142857,0.05357142857142857,0.5060240963855421,0.09688581314878891,0.5772113286580605,0.6815931797027588,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,22,128,0.1,128,True,True,0.06549707602339182,0.06549707602339182,0.6746987951807228,0.11940298507462688,0.6274547006925338,0.6767407655715942,0.06,0.24,0.0,1.0
blitz,1,0.001,True,1.0,22,128,0.1,128,True,True,0.06549707602339182,0.06549707602339182,0.6746987951807228,0.11940298507462688,0.6274547006925338,0.6767407655715942,0.02,0.14,0.0,1.0
blitz,1,0.001,True,1.0,22,128,0.1,128,True,True,0.06549707602339182,0.06549707602339182,0.6746987951807228,0.11940298507462688,0.6274547006925338,0.6767407655715942,0.1,0.3,0.0,1.0
blitz,1,0.001,True,1.0,22,128,0.1,128,True,True,0.06549707602339182,0.06549707602339182,0.6746987951807228,0.11940298507462688,0.6274547006925338,0.6767407655715942,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,22,128,0.1,128,True,True,0.06549707602339182,0.06549707602339182,0.6746987951807228,0.11940298507462688,0.6274547006925338,0.6767407655715942,0.0,0.0,0.0,0.0
blitz,1,0.001,True,1.0,23,128,0.1,128,True,True,0.06887052341597796,0.06887052341597796,0.6024096385542169,0.12360939431396786,0.6071895090963491,0.683177649974823,0.12,0.32,0.0,1.0
blitz,1,0.001,True,1.0,23,128,0.1,128,True,True,0.06887052341597796,0.06887052341597796,0.6024096385542169,0.12360939431396786,0.6071895090963491,0.683177649974823,0.14,0.35,0.0,1.0
blitz,1,0.001,True,1.0,23,128,0.1,128,True,True,0.06887052341597796,0.06887052341597796,0.6024096385542169,0.12360939431396786,0.6071895090963491,0.683177649974823,0.08,0.27,0.0,1.0
blitz,1,0.001,True,1.0,23,128,0.1,128,True,True,0.06887052341597796,0.06887052341597796,0.6024096385542169,0.12360939431396786,0.6071895090963491,0.683177649974823,0.1,0.3,0.0,1.0
blitz,1,0.001,True,1.0,23,128,0.1,128,True,True,0.06887052341597796,0.06887052341597796,0.6024096385542169,0.12360939431396786,0.6071895090963491,0.683177649974823,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.02,0.14,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.02,0.14,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.08,0.27,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.06,0.24,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.14,0.35,0.0,1.0
blitz,1,0.001,True,1.0,25,128,0.1,128,True,True,0.052496798975672214,0.052496798975672214,0.4939759036144578,0.0949074074074074,0.5537936117577518,0.6867886185646057,0.06,0.24,0.0,1.0
blitz,1,0.001,False,0.0,21,128,0.1,128,True,True,0.12546125461254612,0.12546125461254612,0.40963855421686746,0.192090395480226,0.7015828304131122,0.6785189509391785,0.1,0.3,0.0,1.0
blitz,1,0.001,False,0.0,21,128,0.1,128,True,True,0.12546125461254612,0.12546125461254612,0.40963855421686746,0.192090395480226,0.7015828304131122,0.6785189509391785,0.1,0.3,0.0,1.0
blitz,1,0.001,False,0.0,21,128,0.1,128,True,True,0.12546125461254612,0.12546125461254612,0.40963855421686746,0.192090395480226,0.7015828304131122,0.6785189509391785,0.06,0.24,0.0,1.0
blitz,1,0.001,False,0.0,21,128,0.1,128,True,True,0.12546125461254612,0.12546125461254612,0.40963855421686746,0.192090395480226,0.7015828304131122,0.6785189509391785,0.08,0.27,0.0,1.0
blitz,1,0.001,False,0.0,21,128,0.1,128,True,True,0.12546125461254612,0.12546125461254612,0.40963855421686746,0.192090395480226,0.7015828304131122,0.6785189509391785,0.14,0.35,0.0,1.0
blitz,1,0.001,False,0.0,22,128,0.1,128,True,True,0.14732142857142858,0.14732142857142858,0.39759036144578314,0.21498371335504887,0.7123758510723694,0.6669094562530518,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.0,22,128,0.1,128,True,True,0.14732142857142858,0.14732142857142858,0.39759036144578314,0.21498371335504887,0.7123758510723694,0.6669094562530518,0.06,0.24,0.0,1.0
blitz,1,0.001,False,0.0,22,128,0.1,128,True,True,0.14732142857142858,0.14732142857142858,0.39759036144578314,0.21498371335504887,0.7123758510723694,0.6669094562530518,0.1,0.3,0.0,1.0
blitz,1,0.001,False,0.0,22,128,0.1,128,True,True,0.14732142857142858,0.14732142857142858,0.39759036144578314,0.21498371335504887,0.7123758510723694,0.6669094562530518,0.06,0.24,0.0,1.0
blitz,1,0.001,False,0.0,22,128,0.1,128,True,True,0.14732142857142858,0.14732142857142858,0.39759036144578314,0.21498371335504887,0.7123758510723694,0.6669094562530518,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.0,23,128,0.1,128,True,True,0.171875,0.171875,0.26506024096385544,0.2085308056872038,0.6943364007209942,0.724248468875885,0.08,0.27,0.0,1.0
blitz,1,0.001,False,0.0,23,128,0.1,128,True,True,0.171875,0.171875,0.26506024096385544,0.2085308056872038,0.6943364007209942,0.724248468875885,0.1,0.3,0.0,1.0
blitz,1,0.001,False,0.0,23,128,0.1,128,True,True,0.171875,0.171875,0.26506024096385544,0.2085308056872038,0.6943364007209942,0.724248468875885,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.0,23,128,0.1,128,True,True,0.171875,0.171875,0.26506024096385544,0.2085308056872038,0.6943364007209942,0.724248468875885,0.14,0.35,0.0,1.0
blitz,1,0.001,False,0.0,23,128,0.1,128,True,True,0.171875,0.171875,0.26506024096385544,0.2085308056872038,0.6943364007209942,0.724248468875885,0.08,0.27,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.06,0.24,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.08,0.27,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.02,0.14,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.08,0.27,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.08,0.27,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.08,0.27,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.0,25,128,0.1,128,True,True,0.12251655629139073,0.12251655629139073,0.4457831325301205,0.19220779220779222,0.7099530769960521,0.640325665473938,0.02,0.14,0.0,1.0
blitz,1,0.001,False,0.5,21,128,0.1,128,True,True,0.15789473684210525,0.15789473684210525,0.43373493975903615,0.2315112540192926,0.7196660658381557,0.6936550140380859,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.5,21,128,0.1,128,True,True,0.15789473684210525,0.15789473684210525,0.43373493975903615,0.2315112540192926,0.7196660658381557,0.6936550140380859,0.1,0.3,0.0,1.0
blitz,1,0.001,False,0.5,21,128,0.1,128,True,True,0.15789473684210525,0.15789473684210525,0.43373493975903615,0.2315112540192926,0.7196660658381557,0.6936550140380859,0.02,0.14,0.0,1.0
blitz,1,0.001,False,0.5,21,128,0.1,128,True,True,0.15789473684210525,0.15789473684210525,0.43373493975903615,0.2315112540192926,0.7196660658381557,0.6936550140380859,0.2,0.4,0.0,1.0
blitz,1,0.001,False,0.5,21,128,0.1,128,True,True,0.15789473684210525,0.15789473684210525,0.43373493975903615,0.2315112540192926,0.7196660658381557,0.6936550140380859,0.14,0.35,0.0,1.0
blitz,1,0.001,False,0.5,22,128,0.1,128,True,True,0.1625615763546798,0.1625615763546798,0.39759036144578314,0.23076923076923078,0.7281968576912129,0.6851901412010193,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.5,22,128,0.1,128,True,True,0.1625615763546798,0.1625615763546798,0.39759036144578314,0.23076923076923078,0.7281968576912129,0.6851901412010193,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.5,22,128,0.1,128,True,True,0.1625615763546798,0.1625615763546798,0.39759036144578314,0.23076923076923078,0.7281968576912129,0.6851901412010193,0.1,0.3,0.0,1.0
blitz,1,0.001,False,0.5,22,128,0.1,128,True,True,0.1625615763546798,0.1625615763546798,0.39759036144578314,0.23076923076923078,0.7281968576912129,0.6851901412010193,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.5,22,128,0.1,128,True,True,0.1625615763546798,0.1625615763546798,0.39759036144578314,0.23076923076923078,0.7281968576912129,0.6851901412010193,0.14,0.35,0.0,1.0
blitz,1,0.001,False,0.5,23,128,0.1,128,True,True,0.17142857142857143,0.17142857142857143,0.2891566265060241,0.21524663677130043,0.7208336678026461,0.7482779026031494,0.06,0.24,0.0,1.0
blitz,1,0.001,False,0.5,23,128,0.1,128,True,True,0.17142857142857143,0.17142857142857143,0.2891566265060241,0.21524663677130043,0.7208336678026461,0.7482779026031494,0.14,0.35,0.0,1.0
blitz,1,0.001,False,0.5,23,128,0.1,128,True,True,0.17142857142857143,0.17142857142857143,0.2891566265060241,0.21524663677130043,0.7208336678026461,0.7482779026031494,0.1,0.3,0.0,1.0
blitz,1,0.001,False,0.5,23,128,0.1,128,True,True,0.17142857142857143,0.17142857142857143,0.2891566265060241,0.21524663677130043,0.7208336678026461,0.7482779026031494,0.14,0.35,0.0,1.0
blitz,1,0.001,False,0.5,23,128,0.1,128,True,True,0.17142857142857143,0.17142857142857143,0.2891566265060241,0.21524663677130043,0.7208336678026461,0.7482779026031494,0.12,0.32,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.06,0.24,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.02,0.14,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.08,0.27,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.06,0.24,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.08,0.27,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.04,0.2,0.0,1.0
blitz,1,0.001,False,0.5,25,128,0.1,128,True,True,0.16753926701570682,0.16753926701570682,0.3855421686746988,0.2335766423357664,0.7175789773266293,0.7005574703216553,0.14,0.35,0.0,1.0
blitz,1,0.001,False,1.0,21,128,0.1,128,True,True,0.18633540372670807,0.18633540372670807,0.3614457831325301,0.24590163934426232,0.7208190727780899,0.7416031360626221,0.2,0.4,0.0,1.0
blitz,1,0.001,False,1.0,21,128,0.1,128,True,True,0.18633540372670807,0.18633540372670807,0.3614457831325301,0.24590163934426232,0.7208190727780899,0.7416031360626221,0.04,0.2,0.0,1.0
blitz,1,0.001,False,1.0,21,128,0.1,128,True,True,0.18633540372670807,0.18633540372670807,0.3614457831325301,0.24590163934426232,0.7208190727780899,0.7416031360626221,0.14,0.35,0.0,1.0
blitz,1,0.001,False,1.0,21,128,0.1,128,True,True,0.18633540372670807,0.18633540372670807,0.3614457831325301,0.24590163934426232,0.7208190727780899,0.7416031360626221,0.08,0.27,0.0,1.0
blitz,1,0.001,False,1.0,21,128,0.1,128,True,True,0.18633540372670807,0.18633540372670807,0.3614457831325301,0.24590163934426232,0.7208190727780899,0.7416031360626221,0.1,0.3,0.0,1.0
blitz,1,0.001,False,1.0,22,128,0.1,128,True,True,0.1711229946524064,0.1711229946524064,0.3855421686746988,0.23703703703703705,0.7292622944838105,0.700975775718689,0.06,0.24,0.0,1.0
blitz,1,0.001,False,1.0,22,128,0.1,128,True,True,0.1711229946524064,0.1711229946524064,0.3855421686746988,0.23703703703703705,0.7292622944838105,0.700975775718689,0.12,0.32,0.0,1.0
blitz,1,0.001,False,1.0,22,128,0.1,128,True,True,0.1711229946524064,0.1711229946524064,0.3855421686746988,0.23703703703703705,0.7292622944838105,0.700975775718689,0.14,0.35,0.0,1.0
blitz,1,0.001,False,1.0,22,128,0.1,128,True,True,0.1711229946524064,0.1711229946524064,0.3855421686746988,0.23703703703703705,0.7292622944838105,0.700975775718689,0.1,0.3,0.0,1.0
blitz,1,0.001,False,1.0,22,128,0.1,128,True,True,0.1711229946524064,0.1711229946524064,0.3855421686746988,0.23703703703703705,0.7292622944838105,0.700975775718689,0.06,0.24,0.0,1.0
blitz,1,0.001,False,1.0,23,128,0.1,128,True,True,0.15584415584415584,0.15584415584415584,0.2891566265060241,0.20253164556962025,0.725358125415046,0.7542797923088074,0.1,0.3,0.0,1.0
blitz,1,0.001,False,1.0,23,128,0.1,128,True,True,0.15584415584415584,0.15584415584415584,0.2891566265060241,0.20253164556962025,0.725358125415046,0.7542797923088074,0.08,0.27,0.0,1.0
