model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f_measure,auc_roc,test_loss,best_epochs
blitz,1,0.01,False,1.0,23,64,0.1,128,True,True,0.125,0.125,0.4578313253012048,0.19638242894056848,0.6991527588245168,0.8936824798583984,25
blitz,1,0.01,False,1.0,23,64,0.1,128,True,False,0.125,0.125,0.4578313253012048,0.19638242894056848,0.6991527588245168,0.3730451166629791,25
blitz,1,0.01,False,1.0,23,64,0.1,128,False,True,0.11684782608695653,0.11684782608695653,0.5180722891566265,0.19068736141906875,0.7117993476024023,1.1642879247665405,5
blitz,1,0.01,False,1.0,23,64,0.1,128,False,False,0.11684782608695653,0.11684782608695653,0.5180722891566265,0.19068736141906875,0.7117993476024023,0.4595240354537964,5
blitz,1,0.01,False,1.0,23,128,0.1,128,True,True,0.14948453608247422,0.14948453608247422,0.3493975903614458,0.20938628158844766,0.6899287033050433,0.880786657333374,5
blitz,1,0.01,False,1.0,23,128,0.1,128,True,False,0.14948453608247422,0.14948453608247422,0.3493975903614458,0.20938628158844766,0.6899287033050433,0.38886570930480957,5
blitz,1,0.01,False,1.0,23,128,0.1,128,False,True,0.13636363636363635,0.13636363636363635,0.3614457831325301,0.198019801980198,0.685024775054184,1.1178313493728638,35
blitz,1,0.01,False,1.0,23,128,0.1,128,False,False,0.13636363636363635,0.13636363636363635,0.3614457831325301,0.198019801980198,0.685024775054184,0.39998701214790344,35
blitz,2,0.01,False,0.0,21,32,0.1,128,True,True,0.1134020618556701,0.1134020618556701,0.13253012048192772,0.12222222222222222,0.6248348937847088,0.7007452249526978,30
blitz,2,0.01,False,0.0,21,32,0.1,128,True,False,0.0,0.0,0.0,0.0,0.5812395554355521,0.20361629128456116,0
blitz,2,0.01,False,0.0,21,32,0.1,128,False,True,0.10032362459546926,0.10032362459546926,0.37349397590361444,0.15816326530612246,0.663825501886407,0.6726824641227722,15
blitz,2,0.01,False,0.0,21,32,0.1,128,False,False,0.0,0.0,0.0,0.0,0.5237716462457948,0.20067821443080902,0
blitz,2,0.01,False,0.0,21,64,0.1,128,True,True,0.10150375939849623,0.10150375939849623,0.3253012048192771,0.15472779369627507,0.659636729838798,0.7347660064697266,30
blitz,2,0.01,False,0.0,21,64,0.1,128,True,False,0.0,0.0,0.0,0.0,0.5510132595798093,0.20706047117710114,0
blitz,2,0.01,False,0.0,21,64,0.1,128,False,True,0.07733812949640288,0.07733812949640288,0.5180722891566265,0.134585289514867,0.6489750644005459,0.7444174885749817,25
blitz,2,0.01,False,0.0,21,64,0.1,128,False,False,0.0,0.0,0.0,0.0,0.4538906686710501,0.20182576775550842,0
blitz,2,0.01,False,0.0,21,128,0.1,128,True,True,0.10638297872340426,0.10638297872340426,0.060240963855421686,0.07692307692307691,0.6330664876343655,0.7339097857475281,35
blitz,2,0.01,False,0.0,21,128,0.1,128,True,False,0.0,0.0,0.0,0.0,0.550984069530697,0.19531217217445374,0
blitz,2,0.01,False,0.0,21,128,0.1,128,False,True,0.07032348804500703,0.07032348804500703,0.6024096385542169,0.12594458438287154,0.6267468420015616,0.7035017609596252,30
blitz,2,0.01,False,0.0,21,128,0.1,128,False,False,0.0,0.0,0.0,0.0,0.529689928703305,0.2575925886631012,0
blitz,2,0.01,False,0.0,22,32,0.1,128,True,True,0.16129032258064516,0.16129032258064516,0.060240963855421686,0.08771929824561403,0.7130983047878978,0.734277069568634,5
blitz,2,0.01,False,0.0,22,32,0.1,128,True,False,0.0,0.0,0.0,0.0,0.5645282523187846,0.23942196369171143,0
blitz,2,0.01,False,0.0,22,32,0.1,128,False,True,0.05301204819277108,0.05301204819277108,0.7951807228915663,0.09939759036144578,0.5555887997781557,0.6921852231025696,15
blitz,2,0.01,False,0.0,22,32,0.1,128,False,False,0.0,0.0,0.0,0.0,0.47241175483277753,0.20662927627563477,0
blitz,2,0.01,False,0.0,22,64,0.1,128,True,True,0.10033444816053512,0.10033444816053512,0.3614457831325301,0.15706806282722513,0.6585858880707567,0.750542402267456,35
blitz,2,0.01,False,0.0,22,64,0.1,128,True,False,0.0,0.0,0.0,0.0,0.4951581006035043,0.19670864939689636,0
blitz,2,0.01,False,0.0,22,64,0.1,128,False,True,0.09034267912772585,0.09034267912772585,0.6987951807228916,0.16,0.7043558850787766,0.6393420696258545,10
blitz,2,0.01,False,0.0,22,64,0.1,128,False,False,0.0,0.0,0.0,0.0,0.5225748542321922,0.23052553832530975,0
blitz,2,0.01,False,0.0,22,128,0.1,128,True,True,0.061788617886178863,0.061788617886178863,0.4578313253012048,0.10888252148997134,0.6100574314216284,0.7083361148834229,10
blitz,2,0.01,False,0.0,22,128,0.1,128,True,False,0.0,0.0,0.0,0.0,0.5200937000576503,0.20940199494361877,0
blitz,2,0.01,False,0.0,22,128,0.1,128,False,True,0.10144927536231885,0.10144927536231885,0.1686746987951807,0.12669683257918551,0.6308991264877803,0.689546525478363,30
blitz,2,0.01,False,0.0,22,128,0.1,128,False,False,0.0,0.0,0.0,0.0,0.5442192756489312,0.19425556063652039,0
blitz,2,0.01,False,0.0,23,32,0.1,128,True,True,0.24,0.24,0.14457831325301204,0.18045112781954883,0.7117993476024023,0.863196074962616,25
blitz,2,0.01,False,0.0,23,32,0.1,128,True,False,0.0,0.0,0.0,0.0,0.5332146271336101,0.212997704744339,0
blitz,2,0.01,False,0.0,23,32,0.1,128,False,True,0.0992063492063492,0.0992063492063492,0.6024096385542169,0.17035775127768313,0.6894032824210227,0.6554344296455383,5
blitz,2,0.01,False,0.0,23,32,0.1,128,False,False,0.0,0.0,0.0,0.0,0.4353987725584348,0.19305402040481567,0
blitz,2,0.01,False,0.0,23,64,0.1,128,True,True,0.0847457627118644,0.0847457627118644,0.18072289156626506,0.11538461538461538,0.6554187677420767,0.6828992962837219,10
blitz,2,0.01,False,0.0,23,64,0.1,128,True,False,0.0,0.0,0.0,0.0,0.5176052483708303,0.2054394632577896,0
blitz,2,0.01,False,0.0,23,64,0.1,128,False,True,0.10954063604240283,0.10954063604240283,0.37349397590361444,0.16939890710382516,0.667466960513161,0.6562267541885376,35
blitz,2,0.01,False,0.0,23,64,0.1,128,False,False,0.0,0.0,0.0,0.0,0.4898747017141857,0.19689512252807617,0
blitz,2,0.01,False,0.0,23,128,0.1,128,True,True,0.08286252354048965,0.08286252354048965,0.5301204819277109,0.14332247557003258,0.6331613552939803,0.7804157137870789,30
blitz,2,0.01,False,0.0,23,128,0.1,128,True,False,0.0,0.0,0.0,0.0,0.4166879510774777,0.245981827378273,0
blitz,2,0.01,False,0.0,23,128,0.1,128,False,True,0.06278538812785388,0.06278538812785388,0.6626506024096386,0.11470281543274244,0.6064086752825961,0.6803467273712158,35
blitz,2,0.01,False,0.0,23,128,0.1,128,False,False,0.0,0.0,0.0,0.0,0.4980989980515642,0.21407195925712585,0
blitz,2,0.01,False,0.5,21,32,0.1,128,True,True,0.16666666666666666,0.16666666666666666,0.24096385542168675,0.19704433497536947,0.6898192406208724,0.7720587253570557,5
blitz,2,0.01,False,0.5,21,32,0.1,128,True,False,0.1388888888888889,0.1388888888888889,0.18072289156626506,0.15706806282722513,0.679237847817679,0.2227187156677246,15
blitz,2,0.01,False,0.5,21,32,0.1,128,False,True,0.12010443864229765,0.12010443864229765,0.5542168674698795,0.19742489270386265,0.7151270132011996,1.5510848760604858,5
blitz,2,0.01,False,0.5,21,32,0.1,128,False,False,0.15546218487394958,0.15546218487394958,0.4457831325301205,0.23052959501557632,0.7155429714010493,0.3572888672351837,5
blitz,2,0.01,False,0.5,21,64,0.1,128,True,True,0.1590909090909091,0.1590909090909091,0.1686746987951807,0.16374269005847955,0.6772529244780455,0.76119464635849,15
blitz,2,0.01,False,0.5,21,64,0.1,128,True,False,0.15789473684210525,0.15789473684210525,0.03614457831325301,0.0588235294117647,0.6953434574153671,0.2776704728603363,35
blitz,2,0.01,False,0.5,21,64,0.1,128,False,True,0.12974683544303797,0.12974683544303797,0.4939759036144578,0.20551378446115287,0.7203301394554597,1.4098299741744995,5
blitz,2,0.01,False,0.5,21,64,0.1,128,False,False,0.13101604278074866,0.13101604278074866,0.5903614457831325,0.21444201312910285,0.7162800201411338,0.34735026955604553,15
blitz,2,0.01,False,0.5,21,128,0.1,128,True,True,0.13333333333333333,0.13333333333333333,0.1927710843373494,0.15763546798029557,0.6711813942626959,0.812969446182251,10
blitz,2,0.01,False,0.5,21,128,0.1,128,True,False,0.08878504672897196,0.08878504672897196,0.4578313253012048,0.1487279843444227,0.6522516474133968,0.25486209988594055,5
blitz,2,0.01,False,0.5,21,128,0.1,128,False,True,0.12534059945504086,0.12534059945504086,0.5542168674698795,0.20444444444444446,0.7064648661271373,1.3870375156402588,5
blitz,2,0.01,False,0.5,21,128,0.1,128,False,False,0.12437810945273632,0.12437810945273632,0.30120481927710846,0.17605633802816903,0.6939569300825348,0.2844540476799011,15
blitz,2,0.01,False,0.5,22,32,0.1,128,True,True,0.09142857142857143,0.09142857142857143,0.5783132530120482,0.15789473684210525,0.67731130457627,0.71405428647995,5
blitz,2,0.01,False,0.5,22,32,0.1,128,True,False,0.21428571428571427,0.21428571428571427,0.18072289156626506,0.19607843137254902,0.6971678354848831,0.25735777616500854,35
blitz,2,0.01,False,0.5,22,32,0.1,128,False,True,0.09481216457960644,0.09481216457960644,0.6385542168674698,0.16510903426791276,0.7075959805302373,0.9477584362030029,5
blitz,2,0.01,False,0.5,22,32,0.1,128,False,False,0.12312312312312312,0.12312312312312312,0.4939759036144578,0.19711538461538464,0.7078222034108573,0.32108697295188904,35
blitz,2,0.01,False,0.5,22,64,0.1,128,True,True,0.13213213213213212,0.13213213213213212,0.5301204819277109,0.2115384615384615,0.6930155509986645,0.7496340870857239,30
blitz,2,0.01,False,0.5,22,64,0.1,128,True,False,0.15196078431372548,0.15196078431372548,0.37349397590361444,0.2160278745644599,0.6880386476250246,0.3007407486438751,35
blitz,2,0.01,False,0.5,22,64,0.1,128,False,True,0.099601593625498,0.099601593625498,0.6024096385542169,0.17094017094017092,0.7012763348974335,1.0009539127349854,35
blitz,2,0.01,False,0.5,22,64,0.1,128,False,False,0.2111111111111111,0.2111111111111111,0.4578313253012048,0.2889733840304182,0.7254894806360511,0.32313260436058044,25
blitz,2,0.01,False,0.5,22,128,0.1,128,True,True,0.09694793536804308,0.09694793536804308,0.6506024096385542,0.16875,0.6801062517787687,0.6980136036872864,25
blitz,2,0.01,False,0.5,22,128,0.1,128,True,False,0.14285714285714285,0.14285714285714285,0.2891566265060241,0.19123505976095617,0.6736771434617939,0.30782318115234375,15
blitz,2,0.01,False,0.5,22,128,0.1,128,False,True,0.07329192546583851,0.07329192546583851,0.7108433734939759,0.13288288288288289,0.7196003882276532,0.7794756293296814,5
