#{"t_start": 1635085209.065227, "env_id": null}
r,l,t,is_success
-7.705374,18,15091.528905,1
-2.995759,14,15093.180882,1
-6.098621,17,15095.209345,1
-4.736951,15,15096.971735,1
-6.582596,17,15099.047663,1
-6.602803,17,15101.232895,1
-2.839887,13,15102.954197,1
-4.307886,15,15104.742055,1
-9.06201,29,15108.162685,1
-10.073992,31,15111.762168,1
-13.969471,39,15116.376393,1
-7.279048,18,15118.55893,1
-2.959021,13,15120.187757,1
-6.225397,24,15122.977781,1
-5.307893,20,15125.403142,1
-3.844762,14,15127.081143,1
-3.261751,14,15128.77028,1
-5.041113,20,15131.151802,1
-8.455806,20,15133.505734,1
-3.00501,14,15135.181673,1
-6.515375,18,15137.370317,1
-6.25942,29,15140.731699,1
-7.002064,26,15143.976531,1
-3.30377,13,15145.795148,1
-6.24917,24,15148.68967,1
-6.526701,24,15151.481093,1
-5.312322,15,15153.536939,1
-6.956627,19,15155.788697,1
-5.03441,26,15158.830751,1
-10.883361,34,15162.736028,1
-3.307725,13,15164.324742,1
-6.167427,24,15167.250538,1
-8.831793,20,15169.659786,1
-11.289439,19,15172.04644,0
-3.840856,13,15173.82372,1
-5.122079,16,15175.767574,1
-9.117748,33,15179.614271,1
-6.569862,25,15182.577431,1
-8.572959,20,15185.179691,1
-7.382528,18,15187.318719,1
-4.611574,15,15189.109547,1
-5.955822,18,15191.262953,1
-5.285225,16,15193.199783,1
-3.130243,14,15194.881599,1
-4.712758,20,15197.337948,1
-8.719617,29,15200.793973,1
-8.157364,27,15203.984585,1
-4.493439,15,15205.794361,1
-4.960641,19,15208.102358,1
-9.907584,31,15211.83314,1
-7.94771,27,15214.960284,1
-25.108234,100,15226.739847,0
-7.417369,26,15229.879114,1
-5.525288,17,15231.894128,1
-7.696515,20,15234.294352,1
-6.513083,24,15237.174257,1
-6.204532,28,15240.435998,1
-4.158786,15,15242.219806,1
-5.275578,19,15244.513743,1
-3.911909,17,15246.54211,1
-1.967519,10,15247.748232,1
-5.654838,16,15249.651025,1
-8.313586,29,15253.136659,1
-5.218327,16,15255.167921,1
-7.623964,35,15259.514193,1
-6.247994,23,15262.175803,1
-9.617093,30,15265.866809,1
-7.254886,19,15268.100957,1
-7.416867,25,15271.038336,1
-4.274173,16,15273.002658,1
-6.826306,25,15275.925135,1
-3.717412,15,15277.697104,1
-8.224892,27,15280.821723,1
-8.366424,20,15283.182982,1
-3.161479,14,15284.852722,1
-6.877044,25,15287.90662,1
-5.109842,15,15289.820987,1
-1.459418,9,15290.913882,1
-5.008726,20,15293.293527,1
-8.422045,21,15295.851027,1
-5.592589,16,15297.938493,1
-5.464917,17,15299.926939,1
-1.739102,10,15301.20706,1
-3.201511,13,15302.807118,1
-6.154615,17,15304.938203,1
-3.812376,14,15306.614767,1
-7.530435,19,15308.880841,1
-4.775221,15,15310.719422,1
-7.109641,25,15313.640971,1
-6.079919,17,15315.778761,1
-11.145927,33,15319.553089,1
-3.566612,16,15321.503394,1
-3.726771,15,15323.408994,1
-14.388299,81,15333.057733,1
-5.257123,15,15334.939922,1
-4.799352,19,15337.163232,1
-10.095359,38,15341.603911,1
-4.480079,15,15343.646373,1
-2.738944,13,15345.315661,1
-8.791693,23,15348.207046,1
-11.30756,34,15352.82454,1
-4.599771,18,15354.965724,1
-7.93442,19,15357.266187,1
-5.436931,21,15359.876871,1
-3.284169,13,15361.436232,1
-9.573944,21,15364.009577,1
-7.157706,18,15366.145608,1
-3.057577,13,15367.93229,1
-6.506236,18,15370.077949,1
-2.944265,12,15371.537465,1
-5.310692,21,15373.980449,1
-8.665707,20,15376.33458,1
-5.534389,18,15378.435722,1
-11.751643,25,15381.466833,1
-9.936492,24,15384.337507,1
-2.471167,11,15385.785625,1
-4.8885,15,15387.583641,1
-3.649678,13,15389.207813,1
-2.834582,13,15390.835719,1
-9.824677,30,15394.296705,1
-6.926275,25,15397.189756,1
-10.155697,33,15401.228476,1
-3.676621,14,15403.0429,1
-3.147163,12,15404.512236,1
-6.516019,26,15407.824424,1
-4.365316,14,15409.477337,1
-4.556987,20,15411.900361,1
-5.194229,16,15413.860852,1
-9.507742,30,15417.333027,1
-5.760874,22,15419.906487,1
-4.930267,20,15422.247825,1
-10.638579,12,15423.814112,0
-11.358789,10,15425.221764,0
-6.045338,17,15427.239068,1
-4.99055,20,15429.577061,1
-8.620229,21,15432.15305,1
-9.026281,31,15435.714676,1
-7.953651,36,15440.070616,1
-13.224949,37,15444.309251,1
-3.823004,15,15446.088513,1
-4.904639,16,15448.032141,1
-4.985422,20,15450.423185,1
-7.759743,27,15453.55805,1
-3.408002,14,15455.340602,1
-1.977404,11,15456.693164,1
-4.393137,14,15458.480066,1
-8.874578,20,15461.176124,1
-4.064135,15,15463.060989,1
-6.099534,18,15465.174266,1
-9.488544,17,15467.275587,0
-3.420264,14,15469.077551,1
-4.482655,15,15470.863621,1
-14.515764,87,15480.982267,1
-3.528466,13,15482.613626,1
-14.443336,37,15486.872578,1
-3.66331,13,15488.452159,1
-6.049195,22,15491.026976,1
-3.712343,15,15492.814116,1
-4.92652,16,15494.704387,1
-4.257781,15,15496.476885,1
-5.414119,16,15498.373642,1
-4.664412,15,15500.16689,1
-3.62227,13,15501.728,1
-8.474159,21,15504.280213,1
-1.881372,11,15505.614012,1
-6.152045,25,15508.571902,1
-5.546473,16,15510.457861,1
-17.148966,100,15522.530858,0
-6.829028,25,15525.48091,1
-3.326295,13,15527.111712,1
-7.411651,18,15529.262453,1
-3.522613,13,15530.809139,1
-11.863042,24,15533.700657,1
-7.380906,27,15536.823011,1
-4.134214,18,15539.189532,1
-4.869773,17,15541.244902,1
-3.684859,14,15543.121261,1
-9.18234,22,15545.892352,1
-6.809168,18,15548.04907,1
-5.066182,16,15550.219361,1
-5.979948,17,15552.534158,1
-8.26664,20,15554.900884,1
-8.487922,12,15556.353119,0
-6.078979,23,15559.064014,1
-12.881504,35,15563.1109,1
-6.984893,18,15565.366029,1
-8.322556,20,15567.69965,1
-2.693725,12,15569.17224,1
-7.362598,26,15572.191676,1
-10.031095,22,15574.942755,1
-5.929316,17,15576.99574,1
-3.036321,11,15578.365922,1
-6.228649,27,15581.505808,1
-5.760716,23,15584.218162,1
-10.321968,23,15586.903132,1
-4.535218,16,15588.942789,1
-6.135502,17,15590.966793,1
-4.000137,17,15592.972965,1
-6.0661,18,15595.112177,1
-12.719235,35,15599.13074,1
-7.918936,19,15601.364888,1
-8.377274,30,15605.004408,1
-4.834651,15,15606.798191,1
-9.194838,30,15610.304192,1
-9.93484,31,15613.963984,1
-3.104742,12,15615.407303,1
-7.679277,20,15617.746103,1
-6.458079,17,15619.816586,1
-6.05934,23,15622.495487,1
-2.93232,12,15623.949229,1
-5.713569,16,15625.958829,1
-4.509171,15,15627.947641,1
-3.929996,14,15629.596212,1
-3.414372,15,15631.385449,1
-11.295491,35,15635.437843,1
-6.543689,30,15638.984536,1
-9.236195,30,15642.451857,1
-3.647358,14,15644.252966,1
-4.307295,16,15646.249897,1
-8.709029,28,15649.499896,1
-5.242766,19,15651.768224,1
-1.49425,9,15652.874174,1
-5.969802,22,15655.723908,1
-5.736523,22,15658.453546,1
-10.9776,48,15664.053587,1
-10.401972,22,15666.651398,1
-5.312713,22,15669.427544,1
-6.354361,24,15672.523801,1
-7.145154,22,15675.306596,1
-4.448311,15,15677.154981,1
-8.392033,29,15680.872383,1
-5.631337,16,15682.758147,1
-8.623877,20,15685.142451,1
-6.076095,23,15687.890361,1
-3.67684,14,15689.590618,1
-13.719657,36,15693.801212,1
-4.28482,14,15695.490098,1
-9.878554,23,15698.183841,1
-7.183957,19,15700.434265,1
-14.88245,49,15706.206433,1
-7.029246,19,15708.477717,1
-7.366507,26,15711.5548,1
-6.562245,18,15713.683783,1
-4.452023,17,15715.864354,1
-3.487317,14,15717.53828,1
-5.378411,16,15719.474452,1
-4.849683,16,15721.402477,1
-4.13894,15,15723.188512,1
-13.958329,61,15730.660479,1
-7.533803,18,15733.097814,1
-7.77056,32,15736.895703,1
-7.127254,18,15739.004244,1
-9.976715,16,15740.935186,0
-5.421542,17,15742.94273,1
-11.216028,17,15745.176129,0
-3.552553,13,15746.758307,1
-7.670901,27,15749.911991,1
-2.652345,13,15751.598972,1
-9.814099,15,15753.471343,0
-5.962793,17,15755.539657,1
-2.617669,11,15756.881505,1
-10.648902,17,15759.011196,0
-3.857492,14,15760.711505,1
-2.362395,11,15762.12328,1
-6.541741,17,15764.307215,1
-3.949342,14,15765.995362,1
-8.746012,29,15769.578602,1
-2.706815,13,15771.191875,1
-2.398585,10,15772.413494,1
-7.839269,19,15774.969913,1
-6.72041,22,15777.732041,1
-7.775641,26,15780.771024,1
-5.566198,19,15783.119675,1
-5.640638,17,15785.113118,1
-7.984025,27,15788.243665,1
-8.056904,19,15790.487187,1
-3.492473,13,15792.147458,1
-4.404285,15,15793.932947,1
-3.292626,13,15795.617881,1
-8.030949,36,15799.774219,1
-8.348151,20,15802.32319,1
-5.499453,21,15804.813062,1
-5.831036,17,15806.979522,1
-7.785674,27,15810.289156,1
-7.058722,18,15812.462613,1
-5.556387,21,15814.955563,1
-6.285347,23,15817.776341,1
-1.577561,9,15818.918168,1
-4.581482,16,15820.825201,1
-5.811702,21,15823.366519,1
-5.595488,16,15825.463917,1
-6.045116,21,15827.940839,1
-8.241069,22,15830.521059,1
-5.021326,18,15832.666024,1
-6.857325,18,15834.822817,1
-5.840064,19,15837.221922,1
-3.596088,13,15838.90212,1
-9.316853,22,15841.519271,1
-7.695679,19,15843.789788,1
-7.449831,39,15848.308394,1
-3.540801,14,15849.96733,1
-6.303685,21,15852.457029,1
-3.447569,13,15854.120595,1
-5.148327,15,15855.939528,1
-4.875015,19,15858.400407,1
-8.904712,28,15861.712069,1
-4.541924,15,15863.479841,1
-5.185999,16,15865.464634,1
-9.988924,31,15869.030103,1
-7.604251,25,15872.036331,1
-8.440672,22,15874.678308,1
-5.901746,18,15876.799471,1
-5.321525,22,15879.448522,1
-3.63807,13,15880.992653,1
-8.771695,21,15883.48078,1
-6.29672,29,15887.024102,1
-5.739304,16,15888.915033,1
-3.87537,15,15890.706477,1
-8.801329,25,15893.719082,1
-4.439962,19,15896.039466,1
-4.934787,16,15898.255869,1
-10.06869,31,15901.926741,1
-3.44874,14,15903.705616,1
-9.36324,20,15906.054885,1
-3.689492,15,15907.837075,1
-5.382086,16,15909.857751,1
-5.469806,18,15911.990614,1
-6.099846,24,15914.814505,1
-2.698854,11,15916.143431,1
-3.628271,14,15918.03043,1
-7.274069,26,15921.173765,1
-3.337806,13,15922.739709,1
-3.981209,14,15924.409733,1
-3.278361,13,15925.983379,1
-3.09849,13,15927.54459,1
-2.553106,11,15928.941128,1
-5.388175,16,15930.894839,1
-2.533855,12,15932.337326,1
-8.062936,20,15934.749252,1
-12.500184,36,15938.926626,1
-9.914161,43,15944.046895,1
-3.870106,14,15945.734472,1
-7.287315,20,15948.162782,1
-1.90067,10,15949.410834,1
-12.654179,36,15953.721341,1
-3.701943,14,15955.429006,1
-2.970481,12,15956.888989,1
-9.414815,21,15959.387261,1
-7.539502,19,15961.636783,1
-9.304265,26,15964.681881,1
-2.350844,12,15966.335314,1
-5.701425,16,15968.283349,1
-5.406751,21,15970.737219,1
-3.402131,13,15972.398828,1
-8.007835,20,15974.769622,1
-10.324946,31,15978.33097,1
-9.334954,30,15981.801591,1
-3.298755,13,15983.361011,1
-4.957065,18,15985.475064,1
-9.042815,21,15987.934854,1
-5.306184,16,15989.929388,1
-3.775679,14,15991.646581,1
-3.998955,14,15993.427378,1
-5.82208,17,15995.55811,1
-5.41425,15,15997.347241,1
-4.915727,20,15999.704988,1
-3.11758,13,16001.543455,1
-6.119588,18,16003.714627,1
-9.547648,21,16006.168252,1
-7.515234,19,16008.382247,1
-5.478423,16,16010.319513,1
-2.078032,10,16011.578784,1
-9.134008,31,16015.245951,1
-2.387724,11,16016.589706,1
-7.990672,19,16018.91083,1
-3.760456,15,16020.699829,1
-11.157106,33,16024.635955,1
-3.308202,14,16026.466235,1
-4.918886,17,16028.516066,1
-4.613221,15,16030.294832,1
-5.518956,22,16032.919078,1
-5.885773,19,16035.150803,1
-6.686129,18,16037.438392,1
-5.118043,15,16039.474696,1
-5.382319,17,16041.586453,1
-5.28213,16,16043.468185,1
-5.315477,20,16045.806361,1
-4.336093,14,16047.488902,1
-4.707128,16,16049.379032,1
-8.947488,29,16052.723033,1
-7.531157,26,16055.826924,1
-6.35759,19,16058.126306,1
-10.410403,22,16060.729303,1
-7.061602,26,16063.946025,1
-3.977123,16,16065.843415,1
-17.106757,100,16077.386553,0
-5.853823,22,16080.100989,1
-3.842565,15,16081.993148,1
-8.617798,28,16085.271949,1
-6.033918,23,16087.967677,1
-3.584278,13,16089.530177,1
-7.723867,19,16091.892967,1
-3.503446,14,16093.560736,1
-6.872193,18,16095.698217,1
-10.672747,34,16099.657278,1
-9.194291,28,16102.88409,1
-5.630008,22,16105.551192,1
-5.641924,16,16107.447232,1
-7.505444,26,16110.557807,1
-9.364487,25,16113.609712,1
-6.083625,17,16115.711477,1
-5.145841,17,16117.762399,1
-8.040233,20,16120.218253,1
-10.576367,33,16124.036805,1
-6.853568,25,16126.970273,1
-8.221624,11,16128.405721,0
-3.299782,12,16129.894073,1
-5.997546,17,16131.91075,1
-5.409087,16,16134.080731,1
-8.064636,20,16136.488328,1
-6.96031,26,16139.512526,1
-6.623453,23,16142.336319,1
-1.975086,10,16143.626857,1
-8.955367,12,16145.209462,0
-6.52932,18,16147.356741,1
-4.175084,14,16149.089213,1
-3.75139,13,16150.657708,1
-5.447894,16,16152.534379,1
-8.866764,29,16155.901306,1
-2.670647,12,16157.428555,1
-6.760718,18,16159.57831,1
-9.395737,21,16162.038651,1
-6.158146,20,16164.36814,1
-9.794282,31,16168.178812,1
-4.333175,15,16170.079981,1
-5.766787,23,16173.038203,1
-5.55867,18,16175.168105,1
-6.799533,18,16177.43158,1
-5.733763,19,16179.660834,1
-7.760069,24,16182.74097,1
-7.336228,27,16186.177188,1
-9.05111,21,16188.724899,1
-8.610029,19,16191.327883,1
-4.910636,20,16193.677901,1
-1.719027,10,16194.897115,1
-6.641757,20,16197.259302,1
-7.770584,19,16199.567456,1
-6.503944,25,16202.596748,1
-4.482862,17,16204.636097,1
-10.063298,22,16207.530154,1
-3.477402,13,16209.098382,1
-4.243787,14,16210.779696,1
-4.458355,15,16212.597366,1
-6.562657,25,16215.620896,1
-5.527173,19,16217.831237,1
-3.841846,14,16219.501168,1
-4.655284,15,16221.292526,1
-2.848937,14,16223.044039,1
-7.42361,25,16225.951726,1
-5.907936,20,16228.418989,1
-10.858768,33,16232.667035,1
-6.935256,23,16235.439983,1
-6.668083,23,16238.174067,1
-5.516621,17,16240.172998,1
-6.412785,24,16242.998844,1
-3.44553,14,16244.776013,1
-6.905864,25,16247.732417,1
-10.294433,23,16250.733582,1
-6.250316,24,16253.631468,1
-7.503606,21,16256.084831,1
-7.869506,22,16258.712349,1
-5.60402,22,16261.40269,1
-6.00498,21,16263.889849,1
-7.409013,35,16268.110539,1
-4.161382,18,16270.291177,1
-5.273148,21,16272.757447,1
-6.279256,25,16275.813737,1
-2.794859,12,16277.268196,1
-4.719122,17,16279.268538,1
-4.919751,16,16281.383153,1
-8.694854,20,16283.827941,1
-4.110985,14,16285.491864,1
-9.790482,39,16290.459961,1
-3.416631,14,16292.166878,1
-6.838432,18,16294.316259,1
-1.64937,9,16295.436082,1
-6.898317,25,16298.58606,1
-5.428672,16,16300.49692,1
-6.05428,17,16302.656835,1
-11.215971,23,16305.367769,1
-3.079921,12,16306.848082,1
-4.741194,15,16308.718147,1
-1.953153,9,16309.832579,1
-4.693848,16,16311.833634,1
-7.141814,19,16314.087441,1
-8.174473,19,16316.40162,1
-1.862075,10,16317.622623,1
-2.991549,12,16319.082833,1
-3.385346,15,16320.871365,1
-6.226656,24,16323.686591,1
-6.623656,23,16326.440774,1
-7.733849,27,16329.732408,1
-13.154664,38,16334.425935,1
-8.400839,19,16336.751753,1
-5.830469,25,16339.686725,1
-5.070885,16,16341.663634,1
-4.02981,17,16343.711468,1
-4.963507,20,16346.353092,1
-10.884275,33,16350.218697,1
-5.561993,16,16352.106002,1
-5.757905,18,16354.220053,1
-4.435211,15,16356.041953,1
-4.958389,16,16358.000296,1
-5.950729,23,16360.70214,1
-4.849703,15,16362.679034,1
-6.291547,17,16364.71365,1
-8.470114,20,16367.194181,1
-6.252692,25,16370.093076,1
-3.518663,13,16371.682037,1
-9.333998,14,16373.412796,0
-5.633224,20,16375.75099,1
-6.191781,24,16378.645631,1
-4.985859,15,16380.500188,1
-5.635846,22,16383.163471,1
-6.918985,25,16386.086604,1
-6.352287,24,16388.922871,1
-2.115432,12,16390.397349,1
-7.242329,18,16392.567288,1
-3.465416,14,16394.243573,1
-2.800574,12,16395.699101,1
-6.82261,24,16398.483954,1
-8.033614,28,16401.720486,1
-9.801951,22,16404.42588,1
-8.132374,28,16407.917408,1
-4.070102,15,16409.967291,1
-2.899901,13,16411.585434,1
-3.815186,14,16413.272446,1
-10.762812,23,16416.205068,1
-6.834461,18,16418.712589,1
-6.732806,17,16420.806329,1
-9.010228,29,16424.177625,1
-5.513946,15,16426.086346,1
-3.848392,13,16427.649432,1
-7.800424,28,16430.896732,1
-3.636602,14,16432.716434,1
-5.108077,17,16434.75919,1
-7.828969,19,16437.107756,1
-3.729301,15,16438.929475,1
-4.478291,15,16440.794349,1
-3.563917,14,16442.47365,1
-5.190273,15,16444.373407,1
-6.289784,17,16446.619159,1
-7.305005,27,16449.782425,1
-4.315377,14,16451.521447,1
-9.26213,21,16454.291716,1
-2.714534,14,16455.984792,1
-5.236912,21,16458.456481,1
-8.354925,28,16461.95277,1
-10.450656,31,16465.970464,1
-3.329772,12,16467.429289,1
-5.942083,18,16469.665045,1
-2.431942,11,16471.035185,1
-6.22179,24,16473.85342,1
-7.746787,10,16475.185423,0
-10.10735,22,16477.766751,1
-5.280698,15,16479.564942,1
-5.287776,16,16481.50832,1
-9.051114,36,16485.758616,1
-7.300122,26,16488.781546,1
-5.804068,18,16490.971769,1
-2.688038,11,16492.390402,1
-5.194166,16,16494.313352,1
-4.440821,14,16496.010808,1
-3.286275,13,16497.630284,1
-5.111715,17,16499.722434,1
-7.260032,23,16502.47264,1
-12.704887,37,16507.249877,1
-6.224458,18,16509.83788,1
-6.321667,23,16512.547883,1
-4.72506,15,16514.396657,1
-6.135113,23,16517.153013,1
-5.634922,16,16519.195611,1
-6.956928,19,16521.492836,1
-8.392928,20,16523.897515,1
-4.368884,14,16525.57421,1
-6.077056,22,16528.15839,1
-3.227432,13,16529.714544,1
-4.298276,14,16531.484622,1
-5.192334,16,16533.577701,1
-4.958445,17,16535.731716,1
-5.17314,16,16537.673788,1
-5.517634,18,16539.806177,1
-2.846992,12,16541.26456,1
-4.801332,25,16544.5596,1
-7.053322,18,16546.722762,1
-7.691817,19,16549.038566,1
-6.054276,17,16551.17113,1
-5.447995,22,16553.905488,1
-4.928003,20,16556.273683,1
-6.904646,26,16559.391838,1
-5.093165,15,16561.338597,1
-7.842349,19,16563.581008,1
-7.700062,19,16565.900162,1
-7.280813,35,16570.176332,1
-3.077218,12,16571.756344,1
-10.674775,32,16575.838178,1
-6.956825,25,16578.760697,1
-9.298003,11,16580.245301,0
-9.627356,38,16585.226216,1
-1.974601,11,16586.583444,1
-4.50619,15,16588.422844,1
-4.741014,19,16590.785215,1
-4.909921,15,16592.704096,1
-4.487064,15,16594.601852,1
-6.241661,24,16597.426233,1
-9.882583,31,16601.240213,1
-6.536824,18,16603.367204,1
-2.781834,12,16604.855602,1
-13.217776,37,16609.131568,1
-3.535668,13,16610.697088,1
-6.607721,19,16612.976988,1
-5.723412,16,16614.917995,1
-6.322685,17,16616.937711,1
-6.982001,18,16619.295915,1
-3.648401,14,16621.00897,1
-8.01978,28,16624.363186,1
-4.585049,15,16626.242699,1
-5.275817,22,16628.945881,1
-6.075502,23,16631.724194,1
-2.930313,12,16633.206899,1
-11.153434,34,16637.191378,1
-6.257804,18,16639.400543,1
-5.594429,19,16641.665856,1
-4.034986,14,16643.435684,1
-4.477643,15,16645.264665,1
-10.190536,32,16649.024609,1
-10.655133,32,16652.881737,1
-8.452247,29,16656.29856,1
-2.556509,11,16657.724469,1
-6.308728,18,16659.982957,1
-3.475294,14,16661.688181,1
-7.693843,19,16663.92373,1
-8.393889,20,16666.280404,1
-2.216323,11,16667.843472,1
-4.896157,15,16669.625006,1
-8.480846,20,16672.104505,1
-5.833586,16,16674.026718,1
-9.678051,21,16676.69153,1
-9.258991,21,16679.197532,1
-4.476165,14,16680.890918,1
-7.067379,18,16683.215585,1
-14.038839,38,16687.911701,1
-5.233408,15,16689.768039,1
-9.364384,21,16692.53703,1
-10.983055,35,16696.63596,1
-5.129521,15,16698.487299,1
-3.460443,13,16700.149032,1
-4.292873,14,16702.027437,1
-5.786576,22,16704.778087,1
-1.591713,9,16705.875041,1
-3.001024,13,16707.475844,1
-9.116736,30,16711.002276,1
-7.134287,18,16713.184754,1
-6.012925,18,16715.378691,1
-7.63663,19,16717.700076,1
-4.767618,16,16719.543533,1
-8.977581,20,16721.852621,1
-5.505942,17,16723.805897,1
-6.460365,20,16726.094285,1
-5.929169,19,16728.33113,1
-8.609451,28,16731.424214,1
-3.510636,14,16733.072324,1
-8.677427,28,16736.154554,1
-4.144489,15,16737.910595,1
-2.038411,11,16739.311096,1
-2.129057,11,16740.7987,1
-6.54652,22,16743.415417,1
-5.077719,16,16745.398537,1
-2.851916,12,16746.818107,1
-6.234367,23,16749.867316,1
-8.275363,25,16752.637171,1
-5.285123,21,16755.022478,1
-7.06818,26,16758.375334,1
-4.593293,17,16760.286041,1
-5.711009,21,16762.670462,1
-4.681248,15,16764.397597,1
-5.176926,15,16766.483693,1
